carat,cut,color,clarity,depth,table,price,x,y,z
1.22,Ideal,H,SI1,62.2,54.0,6727,6.83,6.86,4.26
0.37,Ideal,G,VS2,61.4,56.0,671,4.63,4.65,2.85
0.54,Very Good,D,VS2,61.7,55.0,1817,5.21,5.26,3.23
0.38,Premium,J,VVS2,60.5,59.0,778,4.72,4.69,2.84
0.33,Ideal,G,IF,61.8,55.0,984,4.45,4.48,2.76
1.12,Premium,D,SI2,60.5,59.0,5233,6.72,6.76,4.08
0.96,Very Good,D,SI2,60.2,63.0,3480,6.3,6.36,3.81
1.56,Premium,F,SI1,60.7,59.0,11901,7.55,7.45,4.55
0.5,Very Good,H,VS2,62.9,58.0,1337,5.08,5.1,3.2
0.7,Premium,F,SI1,60.4,58.0,2196,5.76,5.82,3.5
0.34,Ideal,E,VS1,61.8,56.0,805,4.47,4.51,2.78
0.7,Very Good,F,SI1,58.4,63.0,2058,5.77,5.84,3.39
1.18,Ideal,I,VS1,62.2,55.0,6272,6.8,6.77,4.22
0.41,Ideal,G,SI1,61.8,55.0,876,4.8,4.81,2.97
1.52,Premium,G,VS1,61.2,60.0,14424,7.4,7.37,4.52
0.57,Ideal,F,VS1,62.3,57.0,1961,5.29,5.32,3.3
0.5,Premium,F,SI1,59.6,60.0,1378,5.15,5.12,3.06
1.01,Ideal,G,VVS1,61.1,56.0,8647,6.51,6.49,3.97
0.57,Very Good,G,SI2,59.4,58.0,1214,5.39,5.42,3.21
0.3,Ideal,H,VVS2,61.3,56.0,776,4.35,4.33,2.66
0.39,Ideal,F,VVS1,60.9,55.0,1089,4.75,4.8,2.91
0.9,Good,E,SI1,63.9,57.0,3795,6.12,6.08,3.9
0.31,Ideal,H,VS1,61.6,54.8,557,4.35,4.37,2.69
0.41,Ideal,F,VVS2,62.3,56.0,1115,4.73,4.77,2.96
1.01,Very Good,H,SI2,58.9,60.0,4185,6.62,6.58,3.89
0.32,Ideal,E,VVS2,62.3,56.0,842,4.37,4.4,2.73
1.65,Premium,G,SI1,61.0,58.0,11864,7.66,7.62,4.66
1.17,Ideal,J,SI1,62.3,55.0,4883,6.74,6.77,4.21
0.58,Ideal,D,SI1,61.1,57.0,1737,5.36,5.41,3.29
0.73,Very Good,D,SI1,63.6,57.0,2548,5.68,5.71,3.62
0.9,Ideal,J,VS2,62.5,57.0,3255,6.16,6.26,3.88
1.6,Ideal,F,VS1,60.5,57.0,18571,7.6,7.63,4.61
0.41,Premium,D,SI2,61.9,58.0,876,4.73,4.71,2.92
0.56,Ideal,I,VVS1,61.1,55.0,1622,5.33,5.35,3.26
2.19,Ideal,I,SI2,62.5,56.0,15254,8.31,8.24,5.18
0.32,Good,D,SI1,63.7,55.0,706,4.33,4.31,2.75
0.72,Ideal,F,VS1,62.4,55.0,3105,5.78,5.75,3.6
1.53,Ideal,H,SI2,61.2,56.0,9562,7.46,7.43,4.56
0.9,Fair,D,SI1,66.1,55.0,3945,5.98,5.92,3.93
1.19,Good,G,VVS2,61.1,61.0,8995,6.86,6.83,4.18
0.52,Very Good,G,SI2,63.0,55.0,1049,5.12,5.14,3.23
0.41,Ideal,F,VVS2,60.1,57.0,1115,4.83,4.85,2.91
0.23,Very Good,F,VS1,59.8,57.0,402,4.04,4.06,2.42
0.96,Very Good,H,VS2,61.2,57.0,4136,6.34,6.38,3.89
0.95,Ideal,E,SI2,62.2,56.0,4068,6.26,6.35,3.92
0.32,Ideal,H,IF,61.8,55.0,814,4.42,4.45,2.74
1.52,Premium,J,VS2,62.0,59.0,7899,7.31,7.28,4.52
0.3,Ideal,F,IF,62.3,57.0,886,4.29,4.31,2.68
0.75,Very Good,H,SI2,60.4,60.0,2106,5.89,5.93,3.57
0.3,Very Good,H,VS2,61.1,61.0,473,4.29,4.32,2.63
0.25,Very Good,F,VVS1,60.8,57.0,633,4.08,4.1,2.48
2.01,Premium,I,VS2,62.8,58.0,16778,8.01,7.94,5.01
0.32,Ideal,E,VS2,61.4,57.0,780,4.46,4.4,2.72
1.75,Ideal,J,VS2,62.1,57.0,9663,7.71,7.66,4.77
0.71,Premium,D,SI1,62.7,60.0,2797,5.67,5.71,3.57
0.36,Ideal,F,IF,62.5,54.0,1056,4.54,4.58,2.85
0.45,Good,E,VS1,61.7,63.0,1241,4.88,4.91,3.02
0.61,Very Good,F,VVS2,60.5,58.5,2274,5.44,5.64,3.34
0.77,Very Good,H,VS1,63.3,57.0,2927,5.79,5.83,3.68
0.34,Ideal,H,VVS2,62.2,55.0,880,4.49,4.48,2.79
1.24,Ideal,D,VVS2,62.6,55.0,13929,6.94,6.89,4.33
1.02,Premium,F,VS1,61.9,58.0,7351,6.45,6.5,4.01
2.01,Very Good,I,SI1,61.8,62.0,13691,7.98,8.07,4.96
0.41,Ideal,G,SI1,62.6,54.0,719,4.74,4.78,2.98
0.53,Premium,E,VS2,60.9,60.0,1721,5.16,5.22,3.16
0.25,Very Good,E,VVS1,62.9,59.0,576,3.99,4.02,2.52
0.4,Very Good,G,VS2,62.8,61.0,807,4.63,4.67,2.92
0.9,Premium,F,SI1,59.9,59.0,4158,6.29,6.26,3.76
0.39,Ideal,F,VS1,62.0,55.0,1003,4.66,4.69,2.9
0.4,Ideal,G,VS2,61.1,56.0,1240,4.74,4.78,2.91
0.56,Ideal,D,VS2,61.1,56.0,2066,5.33,5.3,3.25
1.15,Very Good,J,SI2,63.6,57.0,4021,6.6,6.64,4.21
2.01,Very Good,J,SI1,62.2,59.0,12084,7.93,8.01,4.96
0.5,Ideal,D,SI2,62.8,56.0,1243,5.06,5.03,3.17
0.9,Ideal,D,SI1,62.5,57.0,4579,6.12,6.2,3.85
0.53,Ideal,E,VS2,60.8,56.0,1956,5.28,5.25,3.21
0.4,Premium,H,SI1,62.1,62.0,855,4.73,4.7,2.93
0.5,Ideal,D,VVS2,61.8,54.1,2639,5.1,5.14,3.16
0.41,Premium,G,VS1,60.5,57.0,961,4.85,4.81,2.92
0.23,Very Good,D,VS2,62.7,58.0,362,3.86,3.89,2.43
0.33,Premium,F,SI1,60.9,59.0,550,4.42,4.45,2.7
2.01,Premium,I,SI1,61.3,60.0,11646,8.09,8.05,4.95
0.55,Ideal,E,VS2,61.4,56.0,1667,5.26,5.32,3.25
1.21,Premium,H,IF,62.2,58.0,8294,6.8,6.83,4.24
0.9,Very Good,D,VS1,63.0,58.0,5757,6.11,6.15,3.86
0.4,Very Good,E,VS1,60.1,58.0,1053,4.72,4.76,2.85
0.34,Ideal,D,VS2,60.6,57.0,805,4.51,4.53,2.74
1.0,Ideal,F,SI2,61.8,57.0,4197,6.36,6.45,3.96
0.53,Ideal,F,VS2,62.3,55.0,1566,5.17,5.2,3.23
0.26,Premium,F,VS1,59.5,58.0,580,4.22,4.18,2.5
0.91,Fair,H,SI1,65.3,62.0,3278,6.11,6.01,3.96
0.66,Premium,E,VS1,60.8,59.0,2433,5.58,5.6,3.4
0.74,Premium,F,VS1,62.5,60.0,2917,5.78,5.74,3.6
0.43,Premium,G,VVS1,60.9,58.0,1207,4.88,4.91,2.98
0.33,Ideal,E,VS1,62.3,56.0,850,4.41,4.45,2.75
2.03,Ideal,I,VS2,62.7,57.0,16792,8.02,8.05,5.04
0.54,Ideal,F,VS2,62.0,55.0,1563,5.25,5.32,3.28
0.41,Very Good,D,VS2,61.7,54.0,939,4.77,4.82,2.96
0.42,Ideal,F,VVS2,61.6,56.0,1142,4.83,4.85,2.98
0.34,Premium,I,SI1,60.2,59.0,447,4.52,4.55,2.73
0.41,Ideal,G,IF,61.7,56.0,1367,4.77,4.8,2.95
0.82,Ideal,G,VS1,61.5,56.0,3652,6.01,6.05,3.71
1.71,Very Good,H,VS2,58.8,60.0,12493,7.8,7.85,4.6
1.52,Premium,E,SI2,60.8,60.0,9193,7.42,7.36,4.49
1.21,Good,H,SI1,63.6,56.0,5893,6.63,6.68,4.23
0.73,Good,E,VS1,63.7,59.0,3146,5.67,5.69,3.62
0.5,Very Good,H,IF,61.3,60.0,1706,5.08,5.17,3.14
0.3,Premium,E,SI1,61.9,58.0,675,4.33,4.27,2.66
0.52,Good,E,VS2,63.3,56.0,1554,5.08,5.12,3.23
2.29,Premium,G,SI2,62.4,60.0,15366,8.41,8.36,5.23
0.55,Premium,E,SI1,62.4,57.6,1630,5.23,5.28,3.27
0.4,Ideal,F,VVS1,61.3,55.0,1263,4.75,4.78,2.92
0.82,Very Good,I,VVS1,62.8,58.0,3443,5.95,5.99,3.75
0.78,Very Good,D,VS2,63.0,58.0,3534,5.8,5.86,3.67
0.41,Very Good,G,SI1,60.4,58.0,735,4.77,4.84,2.9
0.4,Ideal,F,SI1,59.8,57.0,916,4.82,4.85,2.89
1.1,Premium,G,VS2,59.4,60.0,7022,6.78,6.72,4.01
1.03,Premium,I,SI1,62.0,58.0,4326,6.47,6.43,4.0
1.01,Premium,I,SI2,62.1,59.0,3899,6.39,6.42,3.98
0.43,Premium,I,IF,61.2,58.0,1129,4.88,4.83,2.97
0.33,Premium,F,SI1,60.9,59.0,705,4.45,4.42,2.7
0.53,Ideal,F,SI2,60.9,55.0,1220,5.26,5.29,3.21
0.49,Premium,E,SI2,60.9,57.0,1011,5.11,5.07,3.1
1.7,Premium,I,VS1,59.8,59.0,12737,7.79,7.7,4.63
0.35,Ideal,E,VS2,61.7,56.0,984,4.56,4.52,2.8
0.5,Ideal,D,VS2,62.0,56.0,1628,5.1,5.13,3.17
0.57,Ideal,E,VVS1,62.3,53.5,2632,5.29,5.33,3.31
1.57,Ideal,I,SI1,61.7,56.0,9555,7.45,7.48,4.61
0.5,Ideal,G,SI2,60.0,57.0,1038,5.17,5.2,3.11
0.71,Very Good,E,VS1,62.1,60.0,3192,5.65,5.71,3.53
0.24,Ideal,F,VS2,61.8,57.0,536,4.02,3.97,2.47
1.49,Good,I,SI2,64.3,59.0,5407,7.2,7.1,4.6
0.4,Ideal,H,SI2,61.9,58.0,596,4.71,4.73,2.92
0.66,Ideal,D,VVS2,61.6,57.0,3103,5.57,5.64,3.45
0.33,Very Good,G,SI1,61.1,59.0,492,4.42,4.45,2.71
0.3,Very Good,D,SI2,63.3,57.0,574,4.3,4.26,2.71
0.41,Ideal,F,VS1,62.5,57.0,1007,4.75,4.76,2.97
1.15,Ideal,H,VS1,62.7,57.0,7123,6.68,6.64,4.17
1.55,Ideal,E,SI1,61.5,56.0,13291,7.4,7.36,4.54
0.4,Premium,F,SI2,62.6,60.0,810,4.68,4.65,2.92
1.0,Fair,G,SI1,65.2,62.0,3965,6.19,6.08,4.01
0.9,Very Good,F,SI2,63.1,58.0,3457,6.13,6.11,3.86
2.25,Premium,H,SI2,62.8,59.0,18034,0.0,0.0,0.0
0.62,Premium,G,VS1,59.8,58.0,1933,5.55,5.58,3.33
2.01,Good,I,SI1,62.2,61.0,15371,7.94,8.01,4.96
1.5,Ideal,E,SI1,62.0,55.0,11489,7.4,7.32,4.56
1.02,Good,G,VS1,64.3,57.0,5951,6.28,6.34,4.06
2.52,Fair,H,SI2,65.4,59.0,13846,8.49,8.42,5.53
0.36,Very Good,D,SI1,63.4,57.0,851,4.57,4.55,2.89
1.52,Very Good,G,VS2,63.3,57.0,11338,7.32,7.27,4.62
1.0,Very Good,D,VVS2,59.9,61.0,9740,6.42,6.5,3.87
2.07,Ideal,J,SI2,62.5,56.0,12778,8.18,8.08,5.08
1.0,Good,E,SI2,61.0,61.0,4394,6.37,6.44,3.91
0.41,Ideal,G,VS2,62.5,54.0,1061,4.78,4.75,2.98
1.16,Ideal,H,SI2,62.2,55.7,5260,6.68,6.74,4.18
1.55,Ideal,F,SI1,61.9,55.0,14220,7.47,7.42,4.61
1.0,Fair,G,VS2,64.5,58.0,5161,6.26,6.2,4.02
0.3,Ideal,H,IF,61.5,56.0,789,4.31,4.34,2.66
0.9,Good,F,SI1,63.6,59.0,3950,6.07,6.12,3.88
0.32,Ideal,D,SI1,59.3,55.0,756,4.53,4.51,2.68
1.0,Premium,H,SI1,62.2,51.0,3511,6.47,6.4,4.0
0.31,Ideal,D,SI1,61.8,57.0,684,4.37,4.33,2.69
1.22,Ideal,H,VS1,62.6,56.0,8167,6.83,6.87,4.29
0.51,Premium,E,SI1,61.5,58.0,1593,5.14,5.11,3.15
0.35,Ideal,E,VVS1,61.7,54.0,1000,4.56,4.58,2.82
1.09,Ideal,F,VS2,61.2,56.0,7238,6.68,6.65,4.08
0.56,Ideal,F,VS1,62.7,56.0,1787,5.25,5.3,3.31
1.11,Ideal,I,SI1,62.3,56.0,4645,6.59,6.64,4.12
0.3,Very Good,F,SI2,61.7,62.0,394,4.25,4.27,2.63
2.01,Premium,J,SI2,60.8,57.2,13133,8.13,8.15,4.95
1.25,Premium,I,VS1,60.4,59.0,6545,6.94,7.01,4.21
0.3,Ideal,F,VVS1,61.8,55.0,857,4.32,4.35,2.68
0.76,Very Good,H,SI2,59.8,58.0,2418,5.94,5.96,3.56
0.51,Very Good,I,SI1,63.5,55.0,1068,5.07,5.11,3.23
1.4,Premium,H,SI1,60.5,60.0,8624,7.22,7.16,4.35
0.3,Ideal,F,VS2,62.8,55.0,776,4.33,4.27,2.7
2.51,Very Good,J,SI1,63.8,55.0,16842,8.51,8.6,5.46
1.22,Premium,D,VS2,62.0,60.0,9756,6.79,6.74,4.22
0.39,Ideal,I,VVS2,60.8,56.0,849,4.74,4.76,2.89
0.8,Ideal,F,VS2,62.1,56.0,4043,5.93,5.98,3.7
0.76,Ideal,I,VVS2,61.8,56.0,2788,5.85,5.87,3.62
0.4,Premium,G,IF,60.8,58.0,1333,4.73,4.77,2.89
0.72,Good,D,SI2,64.1,57.0,2254,5.64,5.71,3.64
0.37,Premium,F,VS2,61.9,58.0,957,4.6,4.54,2.83
0.53,Ideal,I,SI2,62.0,54.0,973,5.19,5.23,3.23
0.5,Premium,E,SI2,60.3,60.0,1286,5.11,5.07,3.07
0.6,Fair,G,SI1,64.5,56.0,1305,5.27,5.24,3.39
1.32,Premium,I,SI1,62.3,58.0,6171,6.98,7.01,4.36
1.06,Ideal,D,SI2,62.3,55.0,5159,6.5,6.54,4.06
0.58,Ideal,F,VS1,62.1,56.0,1983,5.32,5.38,3.32
0.29,Premium,I,VS2,62.4,58.0,429,4.23,4.2,2.63
1.08,Ideal,F,VS2,61.9,55.0,7629,6.58,6.61,4.09
1.16,Ideal,G,VS2,62.5,55.0,8061,6.75,6.69,4.2
0.69,Premium,F,SI1,61.2,58.0,1946,5.73,5.7,3.5
1.52,Premium,I,VS2,62.6,59.0,9108,7.34,7.19,4.55
2.01,Good,H,VS2,64.1,59.0,18474,7.91,7.85,5.05
1.02,Good,E,I1,63.1,60.0,3051,6.31,6.4,4.01
1.33,Ideal,H,SI1,60.1,57.0,7742,7.14,7.2,4.31
1.07,Very Good,F,SI1,61.6,58.0,6061,6.54,6.6,4.05
0.42,Ideal,G,SI2,60.7,57.0,829,4.87,4.84,2.95
0.31,Premium,G,VS2,61.7,58.0,544,4.32,4.34,2.67
1.03,Premium,D,SI2,61.7,58.0,4679,6.47,6.5,4.0
1.05,Ideal,G,VVS1,60.1,57.0,8623,6.58,6.63,3.97
0.38,Ideal,H,SI2,61.3,54.0,510,4.68,4.7,2.87
0.7,Very Good,E,VVS1,61.6,61.0,4171,5.7,5.73,3.52
0.8,Premium,F,SI2,61.7,58.0,2762,5.98,5.94,3.68
0.3,Premium,I,VS1,58.8,61.0,608,4.43,4.38,2.59
1.6,Premium,G,VVS1,61.5,58.0,17204,7.48,7.58,4.63
0.36,Ideal,G,IF,61.5,56.0,985,4.59,4.62,2.83
0.41,Ideal,I,VVS2,61.6,55.0,788,4.78,4.8,2.95
2.08,Ideal,H,SI1,58.7,60.0,18760,8.36,8.4,4.92
0.9,Premium,E,SI2,60.4,59.0,3856,6.24,6.21,3.76
1.01,Very Good,E,VS2,58.1,60.0,6399,6.51,6.58,3.8
0.5,Ideal,E,VS2,60.5,56.0,2100,5.18,5.16,3.13
0.8,Good,G,SI1,65.3,57.0,2662,5.78,5.85,3.8
0.31,Premium,I,VVS2,61.6,59.0,698,4.33,4.31,2.66
0.73,Premium,F,SI2,58.3,58.0,2393,5.95,5.91,3.46
1.5,Premium,D,SI2,59.9,62.0,10517,7.4,7.37,4.42
1.24,Good,H,SI1,62.0,65.0,5146,6.88,6.84,4.25
0.4,Very Good,D,VS1,63.2,60.0,963,4.65,4.69,2.95
1.02,Very Good,F,SI1,63.2,59.0,5398,6.38,6.35,4.02
1.02,Good,H,I1,64.3,63.0,2751,6.28,6.23,4.02
1.02,Premium,G,SI1,61.0,59.0,4718,6.48,6.44,3.94
0.52,Very Good,H,SI1,62.6,55.0,1111,5.12,5.16,3.22
0.52,Ideal,F,VS2,61.3,57.0,1624,5.22,5.19,3.19
0.75,Fair,J,VS1,61.9,67.0,1869,5.8,5.7,3.56
2.17,Premium,F,SI2,59.3,61.0,13084,8.6,8.53,5.08
1.0,Very Good,D,SI2,62.8,58.0,4595,6.29,6.39,3.98
1.52,Premium,J,VVS2,58.3,62.0,8202,7.61,7.49,4.4
1.51,Good,G,VVS1,57.9,62.0,15420,7.54,7.53,4.36
0.26,Premium,E,VVS1,60.9,59.0,635,4.09,4.12,2.5
0.4,Good,F,VS2,63.4,54.4,826,4.68,4.73,2.99
1.0,Good,E,SI2,60.5,61.0,4004,6.31,6.38,3.84
0.78,Ideal,E,SI2,61.0,56.0,3053,5.92,5.98,3.63
1.54,Good,J,SI1,62.9,62.0,7349,7.3,7.36,4.61
0.34,Good,H,VS2,63.3,56.0,537,4.39,4.45,2.8
0.3,Premium,E,SI2,61.6,61.0,540,4.29,4.25,2.63
1.1,Good,D,SI2,57.0,62.0,4361,6.91,6.84,3.92
1.51,Very Good,E,SI2,61.9,57.0,7848,7.35,7.41,4.57
0.41,Premium,G,VS1,61.9,58.0,899,4.75,4.78,2.95
0.79,Ideal,D,SI1,61.5,56.0,2896,5.91,5.96,3.65
0.5,Ideal,D,SI2,61.0,57.0,1250,5.15,5.12,3.13
0.28,Very Good,G,SI1,62.0,55.0,382,4.2,4.25,2.62
1.03,Very Good,H,SI1,60.4,60.0,5050,6.41,6.53,3.91
0.51,Good,F,VS2,63.2,56.5,1569,5.05,5.08,3.2
0.32,Ideal,G,VS1,61.8,55.0,828,4.45,4.42,2.74
1.55,Very Good,G,VS2,63.1,57.0,11703,7.36,7.31,4.63
0.39,Ideal,F,IF,61.0,56.0,1377,4.72,4.75,2.89
0.8,Ideal,H,VS2,62.8,57.0,2834,5.91,5.87,3.7
1.13,Premium,D,SI2,58.3,60.0,3883,6.83,6.78,3.97
0.32,Ideal,D,VVS2,61.6,54.0,809,4.41,4.46,2.73
0.42,Very Good,D,SI2,62.9,55.0,656,4.78,4.82,3.02
0.7,Ideal,F,VS2,60.8,59.0,2850,5.69,5.79,3.49
0.33,Ideal,H,VS2,60.7,57.0,668,4.5,4.46,2.72
0.3,Premium,G,SI2,58.1,61.0,506,4.47,4.41,2.58
0.33,Premium,F,SI2,63.0,58.0,557,4.42,4.4,2.78
0.34,Premium,E,VS1,59.9,58.0,805,4.54,4.58,2.73
0.7,Very Good,F,VS2,62.2,56.0,2325,5.67,5.75,3.55
0.76,Ideal,H,SI1,61.2,57.0,2765,5.88,5.91,3.61
1.0,Premium,J,VS2,60.3,58.0,3790,6.49,6.44,3.9
0.7,Ideal,I,SI1,61.8,57.0,2436,5.67,5.72,3.52
2.15,Ideal,I,SI2,61.7,55.0,14388,8.24,8.43,5.14
1.02,Very Good,F,SI2,58.7,63.0,3875,6.49,6.46,3.8
1.53,Ideal,I,VS1,61.5,55.0,10560,7.4,7.42,4.56
0.9,Good,H,SI1,61.4,60.0,3730,6.06,6.12,3.74
1.18,Ideal,G,VVS1,61.1,57.0,9260,6.84,6.78,4.16
1.03,Very Good,F,SI2,61.4,57.0,4503,6.53,6.6,4.03
1.15,Premium,H,SI2,62.4,57.0,4508,6.66,6.59,4.14
0.5,Good,E,SI2,63.7,55.0,1181,5.08,5.03,3.22
0.32,Ideal,G,VS1,62.3,55.0,718,4.41,4.39,2.74
1.57,Premium,G,VS1,59.9,56.0,14180,7.6,7.55,4.54
0.51,Very Good,D,VS1,62.2,59.0,1959,5.1,5.13,3.18
0.7,Premium,E,VS2,60.9,59.0,2673,5.68,5.71,3.47
1.05,Fair,G,VS2,65.5,57.0,5673,6.38,6.34,4.17
0.38,Ideal,D,VS1,61.3,56.0,919,4.68,4.72,2.88
0.7,Premium,F,SI1,59.4,59.0,2596,5.8,5.75,3.43
1.01,Very Good,F,VS2,59.2,60.0,6204,6.46,6.51,3.84
0.53,Very Good,D,SI2,62.9,54.0,1314,5.13,5.17,3.24
0.9,Premium,F,SI2,61.1,54.0,3457,6.29,6.27,3.84
2.01,Fair,J,SI1,64.4,61.0,11212,7.74,7.78,5.0
0.59,Very Good,G,SI1,63.0,57.0,1412,5.35,5.38,3.38
0.71,Good,E,SI2,64.0,56.0,1816,5.68,5.61,3.62
0.36,Premium,D,SI2,60.9,58.0,689,4.63,4.6,2.81
0.35,Ideal,D,VS2,62.3,56.0,945,4.54,4.51,2.82
1.51,Ideal,E,VS2,59.8,59.0,13986,7.55,7.47,4.49
0.4,Premium,F,VS1,61.4,58.0,1050,4.75,4.73,2.91
1.16,Ideal,I,SI1,62.4,57.0,5107,6.71,6.75,4.2
1.0,Good,G,SI2,59.7,63.0,3860,6.43,6.5,3.86
0.73,Ideal,G,VVS1,61.9,57.0,3669,5.76,5.8,3.58
1.55,Premium,J,SI2,62.6,60.0,6635,7.36,7.3,4.59
1.0,Premium,G,VS2,60.1,57.0,6272,6.42,6.35,3.84
0.9,Ideal,F,VS1,61.6,56.0,5386,6.2,6.23,3.83
0.3,Ideal,H,VVS1,62.4,53.0,684,4.28,4.31,2.68
0.38,Ideal,F,VVS1,62.3,54.0,1096,4.64,4.7,2.91
1.01,Premium,E,SI1,59.2,60.0,5656,6.56,6.51,3.87
1.07,Ideal,D,SI1,61.8,55.0,5872,6.59,6.54,4.06
0.7,Good,F,VS2,63.9,53.0,2415,5.65,5.61,3.6
0.3,Ideal,H,SI1,61.6,57.0,572,4.28,4.32,2.65
0.7,Good,E,SI1,61.7,59.0,2459,5.62,5.66,3.48
0.41,Very Good,G,SI2,59.9,60.0,656,4.82,4.86,2.9
0.52,Ideal,F,SI1,60.4,56.0,1337,5.31,5.29,3.2
0.32,Premium,D,SI1,60.8,58.0,756,4.44,4.41,2.69
0.72,Ideal,D,SI2,62.7,55.0,2670,5.72,5.7,3.58
0.97,Ideal,H,VS2,62.9,56.0,4943,6.35,6.31,3.98
0.9,Good,F,VS2,63.3,57.0,4253,6.04,6.09,3.84
0.94,Very Good,D,SI2,62.0,57.0,3634,6.28,6.34,3.91
1.01,Premium,I,SI1,62.8,58.0,3782,6.4,6.34,4.0
0.33,Good,D,VS2,63.5,56.0,625,4.36,4.4,2.78
0.3,Premium,G,VVS2,62.9,55.0,878,4.28,4.24,2.68
1.01,Very Good,D,VS2,63.3,58.0,6794,6.35,6.38,4.03
1.5,Very Good,I,SI2,62.7,57.0,7392,7.28,7.35,4.59
0.91,Ideal,D,SI2,62.6,54.0,4067,6.22,6.25,3.9
0.7,Good,E,VS2,63.0,61.0,2394,5.51,5.64,3.51
0.71,Premium,F,SI1,59.7,60.0,2633,5.82,5.77,3.46
0.8,Very Good,D,VS2,60.6,63.0,3419,5.94,5.9,3.59
1.56,Good,I,VS2,57.2,62.0,9609,7.66,7.72,4.4
0.77,Ideal,I,VS2,61.2,59.0,2558,5.91,5.95,3.63
0.74,Ideal,I,VS1,62.5,56.0,2690,5.76,5.8,3.61
1.35,Premium,I,SI2,62.3,59.0,5919,7.09,7.03,4.4
0.77,Good,D,SI2,63.8,58.0,2642,5.78,5.81,3.7
0.71,Very Good,F,VS2,61.3,56.0,2709,5.7,5.76,3.51
0.56,Ideal,G,IF,61.8,54.0,2298,5.31,5.33,3.29
0.4,Ideal,G,SI2,60.6,56.0,870,4.82,4.76,2.91
0.79,Ideal,F,SI2,61.9,55.0,2771,5.97,5.92,3.68
0.34,Ideal,E,VVS2,62.4,55.0,944,4.47,4.51,2.79
1.01,Very Good,E,VVS1,63.6,55.0,10993,6.35,6.39,4.05
0.56,Very Good,D,VVS1,61.8,55.0,2866,5.27,5.31,3.27
2.01,Premium,E,SI2,58.9,60.0,17179,8.24,8.2,4.84
0.28,Very Good,D,VVS1,60.4,59.0,642,4.23,4.25,2.56
0.57,Ideal,H,VS2,60.2,59.0,1573,5.35,5.38,3.23
0.71,Very Good,F,SI2,59.5,58.0,2129,5.82,5.87,3.48
0.41,Very Good,G,SI1,63.4,57.0,861,4.73,4.7,2.99
0.7,Premium,G,VS2,62.9,62.0,2550,5.63,5.57,3.52
0.71,Ideal,E,VS1,61.1,57.0,4053,5.74,5.78,3.52
1.13,Premium,I,VS2,62.4,59.0,4964,6.63,6.58,4.12
0.56,Ideal,F,SI1,60.1,58.0,1394,5.36,5.39,3.23
0.71,Very Good,J,SI1,61.0,61.0,1760,5.66,5.71,3.47
0.35,Ideal,D,VS2,61.8,56.0,829,4.51,4.55,2.8
0.9,Premium,G,VS2,60.6,61.0,4079,6.19,6.13,3.73
0.73,Ideal,F,VS1,61.4,55.0,3797,5.8,5.83,3.57
0.71,Ideal,E,VS1,61.4,57.0,3435,5.81,5.78,3.56
0.3,Ideal,F,VVS2,62.2,55.0,684,4.29,4.33,2.68
0.35,Premium,G,VVS2,62.8,58.0,1024,4.48,4.44,2.8
0.9,Very Good,E,SI1,63.1,60.0,4092,6.18,6.14,3.89
2.07,Ideal,F,SI2,61.5,55.0,18344,8.23,8.28,5.08
1.01,Ideal,D,SI2,61.6,57.0,5006,6.46,6.42,3.97
1.72,Premium,H,SI1,61.4,59.0,12998,7.71,7.64,4.71
0.4,Premium,D,VVS2,60.4,59.0,1323,4.77,4.76,2.88
0.67,Premium,H,VVS2,60.6,61.0,2171,5.65,5.61,3.41
0.3,Ideal,J,VS2,61.9,56.0,491,4.3,4.33,2.67
0.3,Premium,H,VS1,62.1,59.0,630,4.28,4.25,2.65
0.38,Ideal,F,VS2,62.0,56.0,1026,4.66,4.63,2.88
0.7,Ideal,G,SI1,61.9,56.0,2414,5.66,5.71,3.52
0.73,Very Good,E,VS1,61.5,57.0,3492,5.78,5.83,3.57
0.59,Ideal,E,VS2,62.3,55.0,1968,5.35,5.38,3.34
1.59,Very Good,I,VS1,61.2,57.8,11018,7.5,7.52,4.6
0.52,Ideal,G,VVS1,62.1,56.0,1829,5.15,5.17,3.2
0.36,Ideal,E,VS2,61.9,56.0,1013,4.56,4.55,2.82
0.53,Very Good,F,IF,59.6,58.0,2395,5.28,5.32,3.16
0.43,Ideal,E,VS1,61.2,56.0,981,4.89,4.94,3.01
0.34,Premium,E,SI2,59.9,59.0,477,4.55,4.57,2.73
1.16,Ideal,D,VVS2,62.0,55.0,12989,6.68,6.72,4.19
0.3,Good,G,VVS1,63.2,58.0,789,4.23,4.25,2.68
0.52,Ideal,H,VVS1,61.7,55.0,1847,5.2,5.17,3.2
1.53,Ideal,I,SI2,62.4,54.0,7859,7.34,7.41,4.6
0.71,Good,J,VS2,63.5,64.0,1644,5.65,5.6,3.57
0.74,Ideal,I,VS2,61.5,57.0,2459,5.81,5.86,3.59
1.08,Premium,H,SI1,62.6,58.0,5078,6.53,6.56,4.1
1.06,Premium,G,VS2,60.4,58.0,6296,6.64,6.68,4.02
0.34,Ideal,F,VVS1,62.9,56.0,935,4.45,4.48,2.81
0.39,Ideal,G,SI2,61.2,56.0,603,4.71,4.73,2.89
1.15,Premium,G,VS1,63.0,60.0,7032,6.68,6.6,4.18
1.16,Ideal,E,SI2,62.7,56.0,5093,6.73,6.69,4.21
0.39,Premium,E,VS2,61.3,61.0,951,4.7,4.66,2.87
