carat,cut,color,clarity,depth,table,price,x,y,z
0.7,Very Good,G,VS2,59.0,60.0,2437,5.76,5.83,3.42
0.38,Very Good,F,SI2,61.2,57.0,585,4.67,4.71,2.87
0.41,Premium,E,SI1,60.2,60.0,755,4.78,4.82,2.89
0.78,Ideal,J,VS1,61.4,57.0,2426,5.9,5.93,3.63
0.23,Very Good,D,VVS2,59.6,61.0,499,3.99,4.03,2.39
0.7,Ideal,G,VS2,62.7,54.0,3172,5.65,5.7,3.65
0.34,Ideal,E,VS2,62.4,56.0,956,4.49,4.45,2.79
1.51,Very Good,G,VVS2,63.6,57.0,13500,7.2,7.32,4.62
1.13,Ideal,F,VVS1,61.7,56.0,11051,6.68,6.75,4.14
0.59,Very Good,H,VS1,62.1,55.0,1757,5.37,5.41,3.35
0.4,Ideal,J,VVS2,61.8,55.0,662,4.76,4.79,2.95
1.04,Ideal,H,VS1,62.7,57.0,5577,6.42,6.46,4.04
0.4,Very Good,I,VS1,63.0,56.0,737,4.68,4.72,2.96
0.9,Ideal,F,VS2,60.8,57.0,5828,6.22,6.24,3.79
1.77,Premium,J,SI1,61.3,59.0,9704,7.83,7.71,4.76
0.7,Premium,F,VS2,62.2,59.0,2648,5.68,5.64,3.52
1.13,Ideal,H,VS2,62.0,57.0,6045,6.61,6.69,4.12
2.13,Ideal,H,SI2,61.8,57.0,15288,8.21,8.25,5.09
0.27,Ideal,F,IF,61.3,57.0,760,4.16,4.2,2.56
0.31,Ideal,H,IF,62.2,54.0,789,4.38,4.4,2.73
0.37,Very Good,G,VS1,59.2,61.0,746,4.63,4.7,2.76
0.34,Premium,D,VVS2,60.1,58.0,984,4.53,4.55,2.73
0.38,Ideal,J,VVS2,62.0,55.0,629,4.67,4.69,2.9
0.73,Premium,F,I1,59.3,61.0,1207,5.88,5.75,3.46
0.34,Very Good,H,VVS2,63.1,57.0,674,4.41,4.49,2.81
0.41,Premium,E,SI1,61.8,60.0,904,4.78,4.74,2.94
0.54,Ideal,G,VS2,61.2,56.0,1605,5.25,5.26,3.22
0.4,Ideal,G,VVS1,61.2,56.0,1059,4.74,4.8,2.92
0.92,Very Good,E,VS1,60.9,61.0,5453,6.22,6.25,3.8
0.78,Ideal,F,VS2,61.3,57.0,3259,5.91,5.93,3.63
0.71,Very Good,E,VS2,60.7,60.0,2921,5.75,5.78,3.5
3.0,Fair,H,I1,67.1,57.0,8044,8.93,8.84,5.97
0.38,Ideal,E,VS2,61.5,56.0,717,4.65,4.69,2.87
0.51,Ideal,H,IF,62.1,55.0,1905,5.14,5.2,3.21
1.02,Ideal,F,VVS1,62.4,56.0,9645,6.44,6.42,4.01
0.56,Ideal,G,VS2,61.2,56.0,1580,5.29,5.33,3.25
0.33,Very Good,E,VVS2,62.3,56.0,893,4.4,4.44,2.75
1.02,Premium,H,VS2,62.4,58.0,5356,6.39,6.43,4.0
0.42,Ideal,G,VVS1,61.2,56.0,1179,4.85,4.86,2.97
0.32,Ideal,G,VS1,61.2,56.0,828,4.43,4.39,2.7
2.4,Fair,J,SI2,65.4,56.0,15824,8.35,8.29,5.44
0.31,Premium,G,VVS1,62.1,59.0,1046,4.39,4.34,2.71
1.11,Premium,I,SI2,61.2,61.0,4028,6.69,6.65,4.08
0.78,Very Good,H,SI2,63.5,56.0,2265,5.82,5.86,3.71
0.33,Premium,G,VS1,61.6,57.0,797,4.51,4.42,2.75
0.7,Ideal,D,SI1,61.8,55.0,3471,5.72,5.74,3.54
0.51,Ideal,E,VS2,61.6,55.0,2085,5.16,5.19,3.19
1.13,Premium,H,SI2,62.3,57.0,4873,6.68,6.65,4.15
0.37,Premium,E,SI2,59.5,61.0,666,4.7,4.68,2.79
0.31,Ideal,I,SI1,62.7,56.0,523,4.34,4.3,2.71
0.32,Ideal,F,VVS1,61.6,55.0,854,4.42,4.44,2.73
0.7,Very Good,I,SI2,62.5,58.0,1580,5.64,5.72,3.55
1.01,Good,E,SI1,63.8,60.0,4256,6.36,6.31,4.04
0.71,Premium,H,VS2,62.1,58.5,2549,5.68,5.73,3.55
0.3,Premium,G,VVS2,62.0,58.0,878,4.29,4.26,2.65
1.02,Very Good,J,SI1,62.5,58.0,3857,6.37,6.43,4.0
1.5,Ideal,I,VS1,62.0,54.0,10164,7.32,7.38,4.56
0.63,Ideal,E,VS2,60.8,57.0,2513,5.53,5.55,3.37
1.0,Fair,D,SI2,64.8,60.0,3304,6.23,6.18,4.02
1.54,Ideal,H,SI1,61.1,56.0,9562,7.45,7.42,4.54
2.19,Premium,J,SI2,61.8,60.0,13355,8.35,8.25,5.13
0.34,Ideal,H,VS1,62.7,55.0,765,4.51,4.48,2.82
0.71,Ideal,G,VS2,62.5,57.0,2511,5.72,5.68,3.56
1.05,Good,E,SI1,64.2,61.0,4878,6.33,6.41,4.09
0.78,Very Good,G,VS2,61.7,58.0,3074,5.87,5.92,3.64
1.3,Very Good,H,SI1,62.3,58.0,6758,6.97,7.03,4.36
1.03,Ideal,F,VVS2,61.9,53.0,9131,6.52,6.54,4.04
0.36,Good,F,VS1,63.6,60.0,945,4.52,4.47,2.86
0.55,Ideal,F,VVS2,62.0,55.0,2268,5.26,5.29,3.27
1.0,Premium,F,VVS2,60.6,54.0,8924,6.56,6.52,3.96
0.72,Good,G,SI1,64.0,59.0,1969,5.59,5.63,3.59
2.01,Good,I,SI1,63.8,57.0,13976,7.95,7.91,5.06
1.5,Ideal,I,SI1,62.7,57.0,8291,7.21,7.3,4.55
1.5,Fair,J,I1,68.8,57.0,4284,6.94,6.87,4.75
1.0,Very Good,E,SI2,62.2,59.0,4312,6.35,6.38,3.96
1.2,Good,H,SI1,63.7,58.0,5779,6.72,6.68,4.27
0.7,Ideal,E,SI2,62.9,56.0,2100,5.66,5.6,3.54
0.9,Premium,E,SI1,62.4,57.0,3609,6.19,6.14,3.85
0.32,Premium,D,VS2,58.8,59.0,829,4.52,4.49,2.65
1.09,Ideal,H,SI2,62.0,57.0,4264,6.61,6.55,4.08
0.41,Ideal,F,VVS1,61.3,56.0,1001,4.8,4.82,2.95
0.71,Very Good,F,VVS1,62.7,58.0,3626,5.67,5.72,3.57
1.2,Very Good,I,SI1,63.1,61.0,4301,6.65,6.58,4.18
0.44,Premium,G,VS1,62.3,59.0,1031,4.87,4.82,3.02
0.37,Very Good,H,SI1,62.6,63.0,613,4.6,4.5,2.85
0.93,Premium,E,SI1,62.8,56.0,4739,6.26,6.2,3.91
0.32,Very Good,F,VS2,59.7,62.0,602,4.38,4.43,2.63
1.5,Premium,F,VS1,60.2,59.0,16783,7.41,7.37,4.45
2.07,Premium,I,SI1,62.9,59.0,16392,8.15,8.09,5.11
0.3,Ideal,G,VS2,61.8,54.0,545,4.34,4.37,2.69
1.5,Premium,F,SI1,62.2,58.0,11613,7.36,7.34,4.57
0.3,Very Good,I,SI2,63.3,56.0,450,4.3,4.26,2.71
1.22,Good,I,VS1,59.2,61.0,6713,7.01,6.95,4.13
0.48,Good,G,SI1,64.7,58.0,914,4.84,4.93,3.16
0.55,Premium,D,VVS2,58.7,57.0,2331,5.44,5.39,3.18
0.31,Premium,G,VS1,59.5,59.0,625,4.4,4.47,2.64
0.7,Ideal,E,VS2,60.7,58.0,2762,5.73,5.76,3.49
1.14,Ideal,G,VS1,62.5,56.0,7255,6.69,6.66,4.17
0.33,Very Good,E,VS2,60.6,58.0,675,4.45,4.49,2.71
0.5,Very Good,E,VS2,63.2,57.0,1629,5.06,5.03,3.19
1.75,Ideal,F,SI2,62.9,57.0,11113,7.71,7.59,4.81
0.9,Premium,D,SI1,62.4,61.0,4612,6.17,6.13,3.84
1.07,Ideal,H,SI1,60.9,57.0,5031,6.61,6.68,4.05
0.9,Very Good,I,SI1,63.2,56.0,3120,6.15,6.12,3.88
1.2,Very Good,F,VS2,63.5,57.0,8870,6.73,6.65,4.25
1.1,Ideal,G,VS1,61.3,54.0,6535,6.69,6.65,4.09
0.52,Very Good,G,VS1,63.3,55.0,1815,5.12,5.09,3.23
0.5,Ideal,E,VVS2,61.1,57.0,2165,5.13,5.15,3.14
0.7,Ideal,G,VVS1,62.3,57.0,3123,5.61,5.65,3.51
0.4,Ideal,E,SI1,61.2,57.0,737,4.7,4.74,2.89
0.35,Ideal,G,VVS2,61.8,55.0,820,4.53,4.56,2.81
0.31,Ideal,G,SI2,61.7,56.0,523,4.38,4.34,2.69
0.72,Premium,D,VVS2,60.0,57.0,3459,5.92,5.84,3.53
0.71,Very Good,G,VS2,64.5,57.0,2382,5.56,5.6,3.6
0.73,Ideal,F,VS1,61.1,57.0,3140,5.8,5.89,3.57
0.42,Ideal,E,VS2,61.7,56.0,1024,4.82,4.8,2.97
0.56,Premium,D,VS2,61.5,58.0,2011,5.33,5.28,3.26
0.3,Very Good,I,SI1,63.4,57.0,506,4.25,4.23,2.69
2.28,Very Good,I,SI2,62.9,57.0,16041,8.34,8.41,5.27
0.52,Premium,G,VVS1,61.9,61.0,2153,5.13,5.11,3.17
0.23,Good,G,VVS2,63.8,56.0,537,3.94,3.9,2.5
0.32,Ideal,G,VS1,61.3,55.0,828,4.46,4.42,2.72
0.41,Ideal,D,VS2,61.7,56.0,1076,4.81,4.78,2.96
0.33,Ideal,G,IF,61.6,56.0,1052,4.48,4.45,2.75
0.74,Premium,D,VS1,62.3,58.0,3461,5.79,5.77,3.6
1.22,Ideal,H,VVS2,61.7,56.0,9366,6.83,6.87,4.23
0.51,Very Good,E,SI1,63.0,58.0,1330,4.99,5.08,3.17
0.29,Ideal,E,VVS1,62.7,55.0,669,4.2,4.22,2.64
0.31,Ideal,E,VS2,61.7,56.0,680,4.31,4.35,2.67
0.53,Ideal,E,SI1,62.0,55.0,1607,5.21,5.17,3.22
0.23,Ideal,G,VS1,61.9,54.0,404,3.93,3.95,2.44
1.03,Ideal,F,VS2,62.3,56.0,7392,6.43,6.45,4.01
1.5,Very Good,D,SI1,63.5,57.0,11352,7.23,7.28,4.61
1.02,Premium,G,SI1,62.3,59.0,4718,6.44,6.4,4.0
0.23,Ideal,F,VVS2,60.9,57.0,530,3.95,3.97,2.41
0.34,Very Good,I,SI1,61.3,61.0,447,4.45,4.49,2.74
0.41,Ideal,F,VVS2,61.4,56.0,1115,4.76,4.81,2.94
0.52,Ideal,F,SI2,61.3,55.0,1121,5.18,5.2,3.18
0.32,Ideal,F,VVS1,62.1,56.0,926,4.39,4.43,2.74
1.05,Premium,I,SI2,58.3,57.0,2911,6.72,6.67,3.9
2.01,Ideal,H,VS1,61.9,57.0,17983,8.15,8.05,5.01
2.17,Good,H,SI2,58.9,62.0,16036,8.48,8.52,5.01
0.34,Very Good,G,VS2,59.6,62.0,556,4.54,4.56,2.71
0.72,Premium,E,SI1,61.3,58.0,2666,5.81,5.78,3.55
0.73,Very Good,G,VS1,62.0,57.0,2825,5.75,5.8,3.58
0.54,Very Good,D,SI1,60.0,59.8,1593,5.3,5.34,3.18
0.73,Premium,H,SI2,62.5,58.0,2234,5.73,5.69,3.57
0.72,Ideal,G,VS2,62.0,56.0,2383,5.75,5.79,3.58
0.38,Premium,F,SI1,62.7,58.0,700,4.6,4.62,2.89
2.01,Premium,H,SI1,60.6,62.0,16733,8.08,8.05,4.89
0.7,Good,F,SI1,57.9,63.0,2190,5.8,5.84,3.37
0.53,Very Good,D,SI1,59.1,59.0,1415,5.27,5.33,3.13
0.64,Ideal,G,SI2,62.2,53.0,1175,5.54,5.56,3.45
0.5,Very Good,E,VVS2,62.4,55.0,2275,5.08,5.11,3.18
0.58,Premium,G,VVS2,59.7,59.0,1990,5.4,5.45,3.24
0.4,Ideal,G,VS1,62.9,55.0,1104,4.76,4.71,2.98
0.28,Ideal,F,IF,62.6,53.0,787,4.18,4.19,2.62
0.3,Good,G,VVS1,63.1,58.0,789,4.28,4.31,2.71
1.1,Ideal,F,SI2,62.4,56.0,5596,6.58,6.62,4.12
1.55,Premium,J,SI2,62.6,57.0,6890,7.37,7.32,4.6
0.7,Very Good,E,SI1,63.2,60.0,2777,5.6,5.51,3.51
0.37,Ideal,D,VS2,61.3,56.0,1124,4.64,4.6,2.83
0.31,Ideal,G,VVS2,61.5,56.0,687,4.38,4.4,2.7
1.21,Ideal,G,VS2,61.8,57.0,8001,6.83,6.79,4.21
0.4,Ideal,F,SI2,61.9,57.0,673,4.71,4.73,2.92
1.06,Ideal,G,SI2,61.0,57.0,4662,6.61,6.56,4.02
1.19,Ideal,G,VVS2,60.8,55.0,9383,6.91,6.9,4.19
0.41,Ideal,F,SI2,62.0,53.0,612,4.77,4.81,2.97
1.1,Ideal,G,VS1,61.5,57.0,7111,6.65,6.62,4.08
1.52,Ideal,H,VS2,61.8,55.1,11333,7.38,7.42,4.58
0.34,Ideal,D,VVS1,62.4,55.0,1211,4.49,4.45,2.79
0.41,Premium,E,VS2,62.1,58.0,999,4.78,4.75,2.96
0.9,Very Good,H,SI2,62.1,56.0,3295,6.13,6.23,3.84
1.07,Premium,H,VS2,60.6,60.0,4374,6.66,6.63,4.03
1.2,Ideal,H,VS2,62.6,56.0,6586,6.76,6.73,4.22
0.38,Very Good,F,VS1,62.8,56.0,933,4.59,4.64,2.9
0.59,Ideal,I,VVS1,61.2,56.0,2049,5.42,5.46,3.33
0.36,Ideal,H,IF,60.6,56.0,980,4.64,4.66,2.82
1.04,Premium,D,SI2,58.2,59.0,4330,6.67,6.62,3.87
0.51,Very Good,D,VS1,62.2,59.0,1959,5.1,5.13,3.18
1.51,Good,F,VS2,62.0,59.0,13819,7.18,7.37,4.51
0.9,Fair,F,SI2,62.6,58.0,3787,6.01,6.06,3.78
0.39,Very Good,F,VS2,63.3,55.0,1011,4.66,4.63,2.94
0.72,Ideal,D,SI2,62.3,57.0,2435,5.75,5.8,3.6
0.38,Ideal,F,VS2,62.2,57.0,1026,4.63,4.6,2.87
0.3,Ideal,G,VVS1,61.5,57.0,764,4.28,4.31,2.64
1.0,Premium,E,SI2,61.0,62.0,4200,6.41,6.34,3.89
0.98,Ideal,G,SI1,62.3,56.0,4665,6.37,6.34,3.96
0.71,Ideal,H,VVS1,62.1,54.0,2918,5.7,5.76,3.56
0.5,Ideal,D,VS2,62.5,54.0,1845,5.09,5.05,3.17
0.51,Ideal,G,SI1,61.6,56.0,1281,5.19,5.14,3.18
0.51,Premium,D,VS2,62.7,59.0,1807,5.09,5.05,3.18
1.03,Ideal,G,SI1,61.1,57.0,5147,6.54,6.58,4.01
2.01,Premium,I,VS2,62.1,59.0,15520,8.06,7.98,4.98
1.01,Good,E,SI2,63.3,58.0,4149,6.29,6.35,4.0
0.4,Premium,G,SI1,59.3,59.0,900,4.82,4.8,2.85
1.82,Very Good,F,SI1,63.2,56.0,14545,7.71,7.64,4.85
0.5,Ideal,F,SI1,62.7,57.0,1378,5.09,5.06,3.18
0.31,Very Good,D,SI1,63.5,57.0,732,4.32,4.28,2.73
0.35,Ideal,D,VS2,61.5,56.0,829,4.53,4.55,2.79
1.01,Good,G,SI1,58.4,61.0,5051,6.51,6.61,3.83
1.03,Ideal,F,SI1,61.3,57.0,6044,6.47,6.53,3.98
1.0,Ideal,G,VS1,62.7,54.0,6349,6.37,6.42,4.01
1.0,Premium,H,SI2,63.0,61.0,4088,6.35,6.31,3.99
0.31,Good,G,VVS2,63.3,57.0,707,4.28,4.31,2.72
0.91,Very Good,E,VS1,62.8,60.0,5057,6.08,6.11,3.83
0.23,Premium,F,VVS2,61.3,59.0,445,3.94,3.99,2.43
0.7,Ideal,F,SI2,61.4,55.0,2421,5.73,5.77,3.53
0.56,Ideal,F,VS1,62.1,56.0,2097,5.32,5.28,3.29
0.71,Ideal,I,VVS1,62.4,55.0,2559,5.69,5.76,3.57
0.5,Premium,H,SI2,61.0,58.0,958,5.14,5.05,3.11
0.32,Very Good,I,SI1,62.9,58.0,432,4.33,4.35,2.73
1.25,Good,J,SI1,63.6,57.0,5110,6.86,6.81,4.35
0.31,Premium,F,VS2,62.7,59.0,802,4.34,4.3,2.71
0.33,Ideal,F,VS1,61.6,55.0,738,4.46,4.47,2.76
2.03,Ideal,G,SI1,60.3,56.0,16224,8.27,8.21,4.97
1.0,Premium,F,VS2,61.9,59.0,6521,6.36,6.41,3.95
0.8,Very Good,F,SI1,63.5,58.0,3082,5.89,5.85,3.73
1.06,Premium,H,VS2,62.6,58.0,5889,6.54,6.49,4.08
1.01,Premium,I,SI2,61.5,62.0,3360,6.41,6.37,3.93
1.08,Very Good,G,VVS2,63.1,56.0,7862,6.58,6.51,4.13
0.75,Ideal,E,SI1,61.5,56.0,2652,5.88,5.84,3.6
0.5,Good,F,VS2,62.8,61.0,1447,4.94,5.0,3.12
1.0,Very Good,G,VS2,63.0,59.0,5702,6.36,6.4,4.02
1.21,Premium,H,SI1,60.2,58.0,6640,6.93,6.88,4.16
0.3,Ideal,E,VS1,62.5,56.0,694,4.27,4.31,2.68
0.31,Ideal,H,SI1,62.9,56.0,558,4.31,4.27,2.7
1.16,Ideal,I,SI2,62.4,55.0,3800,6.76,6.69,4.2
0.3,Very Good,J,VS1,63.3,60.0,506,4.25,4.22,2.68
0.7,Good,F,SI2,64.3,57.0,1851,5.6,5.53,3.58
0.41,Ideal,D,SI1,61.8,56.0,1122,4.78,4.73,2.94
0.36,Ideal,H,VVS2,62.3,57.0,932,4.57,4.52,2.83
0.36,Ideal,D,SI1,62.7,57.0,663,4.54,4.59,2.86
0.33,Ideal,H,IF,61.9,55.0,868,4.42,4.44,2.74
0.44,Ideal,G,IF,62.2,54.0,1348,4.89,4.92,3.05
1.63,Ideal,I,SI1,61.3,56.0,9694,7.64,7.56,4.66
0.45,Good,G,VS1,64.1,58.8,1127,4.79,4.86,3.09
0.32,Ideal,D,SI1,61.4,57.0,589,4.41,4.42,2.71
1.0,Very Good,G,VS2,61.1,55.0,7743,6.44,6.5,3.95
1.05,Very Good,E,SI2,62.3,56.0,4851,6.47,6.54,4.05
1.02,Ideal,G,VS2,62.4,57.0,5346,6.47,6.36,4.0
0.5,Very Good,G,SI1,60.6,56.0,1202,5.13,5.16,3.12
0.34,Premium,E,VVS1,61.7,58.0,1084,4.48,4.43,2.75
0.92,Premium,E,SI2,61.8,59.0,3679,6.19,6.11,3.8
0.31,Ideal,E,VVS2,61.4,56.0,766,4.36,4.4,2.69
0.45,Premium,F,SI2,62.6,57.0,996,4.94,4.87,3.07
0.63,Ideal,D,VS1,61.6,55.0,2440,5.52,5.55,3.41
0.5,Ideal,G,VVS2,62.3,56.0,1935,5.09,5.05,3.16
1.01,Ideal,G,VS2,62.7,56.0,6108,6.43,6.39,4.02
0.45,Very Good,G,VVS2,61.4,61.0,1105,4.89,4.95,3.02
0.34,Premium,E,SI1,59.3,58.0,596,4.55,4.59,2.71
0.3,Premium,E,SI1,61.3,60.0,526,4.24,4.28,2.61
1.52,Ideal,G,VVS1,62.4,55.0,15959,7.3,7.39,4.58
0.57,Ideal,E,VS2,60.8,56.0,1819,5.4,5.35,3.27
0.51,Very Good,G,VS2,63.5,57.0,1443,5.06,5.05,3.21
1.06,Premium,H,VS2,60.8,59.0,5205,6.55,6.58,3.99
0.33,Ideal,D,VS2,61.9,53.0,1002,4.49,4.46,2.77
0.43,Ideal,G,IF,61.2,57.0,1433,4.81,4.86,2.96
1.07,Premium,H,SI1,62.1,58.0,5055,6.56,6.49,4.05
0.98,Premium,F,SI2,62.3,56.0,3485,6.44,6.35,3.98
0.54,Ideal,H,VS1,61.3,55.9,1633,5.23,5.27,3.21
0.4,Premium,F,VS1,61.4,58.0,1050,4.75,4.73,2.91
0.31,Ideal,F,VS2,62.1,57.0,625,4.34,4.36,2.7
0.27,Ideal,F,VS2,60.3,56.0,577,4.24,4.27,2.56
0.5,Good,H,VVS2,66.1,58.0,1214,4.87,4.9,3.23
1.01,Good,G,VVS2,63.1,56.0,7430,6.34,6.4,4.02
0.75,Very Good,F,SI1,63.1,58.0,2347,5.7,5.74,3.61
2.04,Very Good,I,SI2,60.9,57.0,14527,8.14,8.19,4.97
1.0,Very Good,H,SI2,63.7,58.0,4395,6.31,6.35,4.03
0.76,Ideal,F,SI2,61.9,57.0,2403,5.87,5.9,3.64
0.34,Premium,I,VVS1,62.4,59.0,803,4.44,4.4,2.76
1.27,Very Good,I,SI1,63.1,59.0,5953,6.83,6.87,4.32
1.01,Ideal,H,SI2,61.1,56.0,4693,6.44,6.48,3.95
1.24,Ideal,J,SI1,61.9,56.0,5125,6.95,6.88,4.28
0.4,Ideal,I,SI2,61.0,58.0,484,4.74,4.77,2.9
0.4,Very Good,E,VS2,64.0,52.0,925,4.66,4.69,2.99
0.33,Premium,H,VS1,61.0,59.0,743,4.5,4.45,2.73
0.7,Good,F,SI2,60.6,61.0,2109,5.71,5.77,3.48
1.54,Premium,D,VS2,59.3,59.0,16736,7.54,7.61,4.49
0.35,Ideal,D,VS2,60.5,56.0,707,4.6,4.63,2.79
0.99,Very Good,J,SI1,60.3,57.0,4002,6.44,6.49,3.9
2.06,Premium,G,SI1,61.5,58.0,18439,8.2,8.15,5.03
1.08,Ideal,H,SI1,62.8,57.0,4964,6.55,6.51,4.1
2.03,Premium,I,SI1,61.4,58.0,15683,8.13,8.09,4.98
1.23,Ideal,G,VS2,61.5,54.0,7988,6.89,6.92,4.25
2.55,Premium,I,SI2,62.9,58.0,14351,8.7,8.59,5.44
0.75,Premium,E,SI2,61.9,55.0,2214,5.89,5.84,3.63
0.41,Premium,E,SI1,60.5,61.0,969,4.8,4.78,2.9
0.7,Premium,E,SI1,59.7,60.0,2394,5.81,5.79,3.46
0.73,Very Good,D,SI1,60.2,56.0,2768,5.83,5.87,3.52
2.01,Premium,J,VS2,60.4,59.0,13619,8.1,8.15,4.91
0.3,Ideal,I,SI1,62.3,56.0,506,4.35,4.32,2.7
1.2,Ideal,G,SI1,61.2,56.0,7920,6.87,6.88,4.21
0.3,Premium,I,VVS1,62.5,60.0,709,4.27,4.24,2.66
0.55,Premium,F,VS2,62.2,58.0,1698,5.26,5.22,3.26
1.04,Fair,G,SI2,66.1,60.0,3564,6.32,6.23,4.15
1.04,Ideal,F,VVS2,61.2,57.0,9169,6.53,6.5,3.99
0.27,Ideal,F,IF,61.8,55.0,796,4.16,4.19,2.58
0.51,Ideal,G,VS2,62.4,56.0,1438,5.11,5.14,3.2
1.17,Premium,G,VS1,60.6,60.0,7666,6.81,6.79,4.12
0.42,Ideal,H,VVS2,61.1,56.0,910,4.8,4.85,2.95
0.7,Very Good,F,SI2,62.9,56.0,2131,5.68,5.71,3.58
1.33,Premium,G,VS1,62.7,58.0,9876,7.01,6.96,4.38
1.11,Premium,E,VS1,61.2,58.0,8329,6.69,6.65,4.08
0.53,Very Good,J,VS1,61.4,56.0,1106,5.19,5.23,3.2
0.8,Very Good,G,VS1,62.7,56.0,3673,5.9,5.94,3.71
0.5,Premium,F,VVS2,60.9,58.0,2016,5.13,5.09,3.11
1.01,Very Good,E,SI1,63.1,60.0,5002,6.37,6.34,4.01
1.0,Ideal,F,SI2,61.8,57.0,4274,6.45,6.36,3.96
0.32,Ideal,F,VVS1,61.5,56.0,912,4.41,4.43,2.72
0.7,Very Good,E,SI2,63.5,59.0,1894,5.63,5.51,3.53
0.32,Premium,H,VS1,61.3,60.0,720,4.38,4.33,2.67
0.71,Premium,F,SI1,59.0,61.0,2528,5.88,5.84,3.46
0.71,Premium,G,SI2,58.2,60.0,1902,5.91,5.88,3.43
0.55,Ideal,G,VS1,60.9,55.0,1841,5.27,5.31,3.22
0.9,Very Good,H,VVS2,62.4,58.0,4740,6.12,6.15,3.83
0.39,Good,J,VS1,63.5,58.0,616,4.59,4.64,2.93
1.0,Premium,D,VVS1,62.9,58.0,10752,6.34,6.28,3.97
0.54,Ideal,E,VS1,61.2,57.0,1962,5.25,5.27,3.22
0.31,Ideal,G,VS2,62.1,54.0,511,4.34,4.36,2.7
2.01,Very Good,I,SI1,64.1,57.0,15145,7.89,7.94,5.07
0.37,Premium,F,SI2,60.2,60.0,624,4.7,4.6,2.8
0.7,Very Good,D,SI2,60.9,60.0,1990,5.68,5.72,3.47
0.24,Very Good,F,VS1,63.0,59.0,419,3.93,3.97,2.49
0.28,Very Good,E,VVS2,60.1,62.0,572,4.25,4.27,2.56
0.38,Very Good,I,VVS1,63.5,57.0,752,4.6,4.63,2.93
0.4,Very Good,J,VS2,62.9,57.0,596,4.7,4.75,2.97
0.25,Very Good,E,VVS2,63.0,57.0,575,4.0,4.06,2.54
0.33,Ideal,H,IF,61.8,54.0,838,4.47,4.49,2.77
1.01,Very Good,I,SI1,63.1,57.0,4313,6.32,6.36,4.0
1.05,Ideal,E,VS1,62.6,57.0,7762,6.5,6.44,4.05
0.57,Very Good,J,VS2,60.2,62.0,1072,5.33,5.4,3.23
0.42,Ideal,D,SI1,63.0,55.0,970,4.79,4.76,3.01
1.57,Ideal,J,VS2,62.3,54.0,8363,7.5,7.49,4.67
0.78,Fair,G,SI1,64.6,56.0,2359,5.86,5.79,3.76
1.11,Ideal,I,SI1,61.9,57.0,4709,6.62,6.67,4.11
1.65,Premium,D,SI1,60.4,60.0,11310,7.63,7.58,4.59
1.0,Good,E,SI2,57.9,59.0,3752,6.65,6.51,3.8
0.49,Fair,E,VVS2,65.5,58.0,1705,4.91,4.86,3.2
1.55,Ideal,F,SI2,62.3,55.5,9808,7.36,7.42,4.61
0.78,Ideal,J,VS1,61.9,57.0,2365,5.88,5.91,3.65
0.5,Premium,E,SI2,61.4,58.0,1240,5.11,5.09,3.13
1.73,Premium,F,SI2,61.5,60.0,9494,7.75,7.66,4.74
0.47,Ideal,D,VVS1,61.9,54.0,2378,4.98,5.0,3.09
0.39,Premium,G,SI1,61.4,56.0,936,4.75,4.7,2.9
0.9,Fair,D,SI1,60.4,61.0,3812,6.24,6.22,3.76
0.54,Good,D,SI1,63.7,57.0,1263,5.22,5.14,3.3
1.83,Premium,I,VS2,60.5,60.0,10043,7.93,7.86,4.78
0.4,Premium,F,VS1,60.5,60.0,982,4.76,4.8,2.89
1.5,Fair,H,I1,66.6,54.0,4939,7.05,7.01,4.68
1.37,Very Good,I,VS1,61.8,57.0,7939,7.09,7.14,4.4
0.37,Ideal,E,VS1,61.2,56.0,1124,4.67,4.64,2.85
0.41,Ideal,J,VVS1,62.0,57.0,994,4.79,4.73,2.95
1.72,Premium,H,VS2,61.9,56.0,13122,7.74,7.67,4.77
0.78,Premium,F,VS2,62.6,58.0,2874,5.91,5.82,3.67
0.35,Premium,D,VVS1,60.8,58.0,1167,4.53,4.55,2.76
1.51,Fair,D,SI1,64.1,60.0,9293,7.18,7.11,4.58
1.5,Ideal,I,I1,61.8,57.0,5412,7.31,7.39,4.54
0.24,Very Good,E,VVS2,62.4,58.0,552,3.96,3.99,2.48
0.38,Premium,E,VVS1,60.6,59.0,1047,4.62,4.65,2.81
0.57,Premium,G,VS2,62.8,57.0,1728,5.28,5.23,3.3
1.01,Fair,D,SI1,62.6,57.0,5628,6.14,6.22,3.87
0.32,Ideal,E,VS2,62.0,57.0,900,4.41,4.37,2.72
0.5,Premium,E,VS1,60.4,60.0,1801,5.16,5.1,3.1
0.41,Very Good,E,VVS1,62.9,59.0,1367,4.72,4.76,2.98
1.01,Premium,G,SI2,62.7,58.0,4327,6.44,6.38,4.02
0.36,Ideal,F,VS2,60.5,57.0,786,4.61,4.65,2.8
0.92,Ideal,D,SI2,61.9,56.0,2840,6.27,6.2,3.86
1.57,Premium,G,SI1,59.5,58.0,11113,7.61,7.56,4.51
0.71,Good,J,VS2,63.5,64.0,1644,5.65,5.6,3.57
0.9,Premium,G,VS2,60.9,58.0,4183,6.34,6.19,3.79
0.9,Very Good,H,VVS2,63.7,57.0,4592,6.09,6.02,3.86
1.5,Ideal,E,SI1,62.3,57.0,10214,7.33,7.28,4.55
