Retail Branding,Marketing Name,Device,Model
Sony,Xperia Tablet Z,SGP312,SGP312
Sony,Xperia Tablet Z,SGP321,SGP321
Sony,Xperia Tablet Z,SGP351,SGP351
Sony,Xperia Tipo,ST21i,ST21i
Sony,Xperia Tipo,ST21i2,ST21i2
Sony,Xperia U,ST25a,ST25a
Sony,Xperia U,ST25i,ST25i
Sony,Xperia V,LT25i,LT25i
Sony,Xperia X,F5121,F5121
Sony,Xperia X,F5122,F5122
Sony,Xperia X,suzu,F5121
Sony,Xperia X Compact,F5321,F5321
Sony,Xperia X Compact,SO-02J,SO-02J
Sony,Xperia X Performance,502SO,502SO
Sony,Xperia X Performance,F8131,F8131
Sony,Xperia X Performance,F8132,F8132
Sony,Xperia X Performance,SO-04H,SO-04H
Sony,Xperia X Performance,SOV33,SOV33
Sony,Xperia XA,F3111,F3111
Sony,Xperia XA,F3112,F3112
Sony,Xperia XA,F3113,F3113
Sony,Xperia XA,F3115,F3115
Sony,Xperia XA,F3116,F3116
Sony,Xperia XA Ultra,F3211,F3211
Sony,Xperia XA Ultra,F3212,F3212
Sony,Xperia XA Ultra,F3213,F3213
Sony,Xperia XA Ultra,F3215,F3215
Sony,Xperia XA Ultra,F3216,F3216
Sony,Xperia XZ,601SO,601SO
Sony,Xperia XZ,F8331,F8331
Sony,Xperia XZ,F8332,F8332
Sony,Xperia XZ,SO-01J,SO-01J
Sony,Xperia XZ,SOV34,SOV34
Sony,Xperia Z,C6602,C6602
Sony,Xperia Z,C6603,C6603
Sony,Xperia Z,C6606,C6606
Sony,Xperia Z,C6616,C6616
Sony,Xperia Z,L36h,L36h
Sony,Xperia Z,SO-02E,SO-02E
Sony,Xperia Z Ultra,C6802,C6802
Sony,Xperia Z Ultra,C6806,C6806
Sony,Xperia Z Ultra,C6833,C6833
Sony,Xperia Z Ultra,C6843,C6843
Sony,Xperia Z Ultra,SGP412,SGP412
Sony,Xperia Z Ultra,SOL24,SOL24
Sony,Xperia Z Ultra,XL39h,XL39h
Sony,Xperia Z1,C6902,C6902
Sony,Xperia Z1,C6903,C6903
Sony,Xperia Z1,C6906,C6906
Sony,Xperia Z1,C6916,C6916
Sony,Xperia Z1,C6943,C6943
Sony,Xperia Z1,L39h,L39h
Sony,Xperia Z1,L39t,L39t
Sony,Xperia Z1,L39u,L39u
Sony,Xperia Z1,SO-01F,SO-01F
Sony,Xperia Z1,SOL23,SOL23
Sony,Xperia Z1 Compact,D5503,D5503
Sony,Xperia Z1 Compact,M51w,M51w
Sony,Xperia Z1f,SO-02F,SO-02F
Sony,Xperia Z2,D6502,D6502
Sony,Xperia Z2,D6503,D6503
Sony,Xperia Z2,D6543,D6543
Sony,Xperia Z2,SO-03F,SO-03F
Sony,Xperia Z2 Tablet,SGP511,SGP511
Sony,Xperia Z2 Tablet,SGP512,SGP512
Sony,Xperia Z2 Tablet,SGP521,SGP521
Sony,Xperia Z2 Tablet,SGP551,SGP551
Sony,Xperia Z2 Tablet,SGP561,SGP561
Sony,Xperia Z2 Tablet,SO-05F,SO-05F
Sony,Xperia Z2 Tablet,SOT21,SOT21
Sony,Xperia Z2a,D6563,D6563
Sony,Xperia Z3,401SO,401SO
Sony,Xperia Z3,D6603,D6603
Sony,Xperia Z3,D6616,D6616
Sony,Xperia Z3,D6643,D6643
Sony,Xperia Z3,D6646,D6646
Sony,Xperia Z3,D6653,D6653
Sony,Xperia Z3,SO-01G,SO-01G
Sony,Xperia Z3,SOL26,SOL26
Sony,Xperia Z3,leo,D6603
Sony,Xperia Z3 Compact,D5803,D5803
Sony,Xperia Z3 Compact,D5833,D5833
Sony,Xperia Z3 Compact,SO-02G,SO-02G
Sony,Xperia Z3 Compact,aries,D5803
Sony,Xperia Z3 Dual,D6633,D6633
Sony,Xperia Z3 Dual,D6683,D6683
Sony,Xperia Z3 Tablet Compact,SGP611,SGP611
Sony,Xperia Z3 Tablet Compact,SGP612,SGP612
Sony,Xperia Z3 Tablet Compact,SGP621,SGP621
Sony,Xperia Z3 Tablet Compact,SGP641,SGP641
Sony,Xperia Z3+,E6553,E6553
Sony,Xperia Z3+ Dual,E6533,E6533
Sony,Xperia Z3v,D6708,D6708
Sony,Xperia Z4,402SO,402SO
Sony,Xperia Z4,SO-03G,SO-03G
Sony,Xperia Z4,SOV31,SOV31
Sony,Xperia Z4 Tablet,SGP712,SGP712
Sony,Xperia Z4 Tablet,SGP771,SGP771
Sony,Xperia Z4 Tablet,SO-05G,SO-05G
Sony,Xperia Z4 Tablet,SOT31,SOT31
Sony,Xperia Z4v,E6508,E6508
Sony,Xperia Z5,501SO,501SO
Sony,Xperia Z5,E6603,E6603
Sony,Xperia Z5,E6653,E6653
Sony,Xperia Z5,SO-01H,SO-01H
Sony,Xperia Z5,SOV32,SOV32
Sony,Xperia Z5 Compact,E5803,E5803
Sony,Xperia Z5 Compact,E5823,E5823
Sony,Xperia Z5 Compact,SO-02H,SO-02H
Sony,Xperia Z5 Premium,E6853,E6853
Sony,Xperia Z5 Premium,SO-03H,SO-03H
Sony,Xperia Z5 Premium Dual,E6833,E6833
Sony,Xperia Z5 Premium Dual,E6883,E6883
Sony,Xperia Z5 dual,E6633,E6633
Sony,Xperia Z5 dual,E6683,E6683
Sony,Xperia ZL,C6502,C6502
Sony,Xperia ZL,C6503,C6503
Sony,Xperia ZL,C6506,C6506
Sony,Xperia ZL,L35h,L35h
Sony,Xperia ZL2,SOL25,SOL25
Sony,Xperia ZR,C5306,C5306
Sony,Xperia ZR,C5502,C5502
Sony,Xperia ZR,C5503,C5503
Sony,Xperia acro HD,SO-03D,SO-03D
Sony,Xperia acro S,LT26w,LT26w
Sony,Xperia active,ST17i,ST17i
Sony,Xperia arc S,LT18i,LT18i
Sony,Xperia go,ST27i,ST27i
Sony,Xperia ion,LT28h,LT28h
Sony,Xperia ion,LT28i,LT28i
Sony,Xperia mini pro,SK17a,SK17a
Sony,Xperia miro,ST23a,ST23a
Sony,Xperia miro,ST23i,ST23i
Sony,Xperia neo L,MT25i,MT25i
Sony,Xperia pro,MK16i,MK16i
Sony,Xperia ray,ST18i,ST18i
Sony,Xperia sola,MT27i,MT27i
Sony,Xperia tipo,ST21a,ST21a
Sony,Xperia tipo dual,ST21a2,ST21a2
Sony,Xperia\xe2\x84\xa2 C4,E5303,E5303
Sony,Xperia\xe2\x84\xa2 C4,E5306,E5306
Sony,Xperia\xe2\x84\xa2 C4,E5353,E5353
Sony,Xperia\xe2\x84\xa2 C4 Dual,E5333,E5333
Sony,Xperia\xe2\x84\xa2 C4 Dual,E5343,E5343
Sony,Xperia\xe2\x84\xa2 C4 Dual,E5363,E5363
Sony,Xperia\xe2\x84\xa2 E4,E2104,E2104
Sony,Xperia\xe2\x84\xa2 E4,E2105,E2105
Sony,Xperia\xe2\x84\xa2 E4 Dual,E2115,E2115
Sony,Xperia\xe2\x84\xa2 E4 Dual,E2124,E2124
Sony,Xperia\xe2\x84\xa2 E4g,E2003,E2003
Sony,Xperia\xe2\x84\xa2 E4g,E2006,E2006
Sony,Xperia\xe2\x84\xa2 M4 Aqua,E2303,E2303
Sony,Xperia\xe2\x84\xa2 M4 Aqua,E2306,E2306
Sony,Xperia\xe2\x84\xa2 M4 Aqua,E2353,E2353
Sony,Xperia\xe2\x84\xa2 M4 Aqua Dual,E2312,E2312
Sony,Xperia\xe2\x84\xa2 M4 Aqua Dual,E2333,E2333
Sony,Xperia\xe2\x84\xa2 M4 Aqua Dual,E2363,E2363
Sony Ericsson,,LT15a,LT15a
Sony Ericsson,,LT18i,LT18i
Sony Ericsson,,LT22i,LT22i
Sony Ericsson,,LT26i,LT26i
Sony Ericsson,,LT28h,LT28h
Sony Ericsson,,LT28i,LT28i
Sony Ericsson,,MK16a,MK16a
Sony Ericsson,,MK16i,MK16i
Sony Ericsson,,MT11i,MT11i
Sony Ericsson,,MT15i,MT15i
Sony Ericsson,,MT27i,MT27i
Sony Ericsson,,R800x,R800x
Sony Ericsson,,SK17i,SK17i
Sony Ericsson,,ST15i,ST15i
Sony Ericsson,,ST17i,ST17i
Sony Ericsson,,ST18i,ST18i
Sony Ericsson,,WT18i,WT18i
Sony Ericsson,,WT19a,WT19a
Sony Ericsson,,WT19i,WT19i
Sony Ericsson,Live with Walkman,WT19a,WT19a
Sony Ericsson,Live with Walkman,WT19i,WT19i
Sony Ericsson,Live with Walkman(TM),WT19a,WT19a
Sony Ericsson,X10 Xperia Mini,robyn,E10i
Sony Ericsson,Xperia AX,SO-01E,SO-01E
Sony Ericsson,Xperia Acro,IS11S,IS11S
Sony Ericsson,Xperia Acro,SO-02C,SO-02C
Sony Ericsson,Xperia Arc,LT15i,LT15i
Sony Ericsson,Xperia Arc,SO-01C,SO-01C
Sony Ericsson,Xperia C,S39h,S39h
Sony Ericsson,Xperia GX,SO-04D,SO-04D
Sony Ericsson,Xperia Go,ST27a,ST27a
Sony Ericsson,Xperia Go,ST27i,ST27i
Sony Ericsson,Xperia J,ST26i,ST26i
Sony Ericsson,Xperia Neo,MT15i,MT15i
Sony Ericsson,Xperia P,LT22i,LT22i
Sony Ericsson,Xperia PLAY,R800a,R800a
Sony Ericsson,Xperia PLAY,R800at,R800at
Sony Ericsson,Xperia PLAY,R800i,R800i
Sony Ericsson,Xperia PLAY,R800x,R800x
Sony Ericsson,Xperia PLAY,SO-01D,SO-01D
Sony Ericsson,Xperia Play,R800i,R800i
Sony Ericsson,Xperia Play,Zeus,Zeus
Sony Ericsson,Xperia S,LT26i,LT26i
Sony Ericsson,Xperia S,SO-02D,SO-02D
Sony Ericsson,Xperia SL,LT26ii,LT26ii
Sony Ericsson,Xperia SP,M35c,M35c
Sony Ericsson,Xperia SX,SO-05D,SO-05D
Sony Ericsson,Xperia T,LT30a,LT30a
Sony Ericsson,Xperia T,LT30at,LT30at
Sony Ericsson,Xperia T,LT30p,LT30p
Sony Ericsson,Xperia TX,LT29i,LT29i
Sony Ericsson,Xperia Tablet Z,SGP311,SGP311
Sony Ericsson,Xperia Tablet Z,SGP321,SGP321
Sony Ericsson,Xperia Tablet Z,SGP341,SGP341
Sony Ericsson,Xperia Tablet Z,SO-03E,SO-03E
Sony Ericsson,Xperia U,ST25i,ST25i
Sony Ericsson,Xperia UL,SOL22,SOL22
Sony Ericsson,Xperia V,LT25c,LT25c
Sony Ericsson,Xperia V,LT25i,LT25i
Sony Ericsson,Xperia VL,SOL21,SOL21
Sony Ericsson,Xperia X10,SO-01B,SO-01B
Sony Ericsson,Xperia X10,SonyEricssonSO-01B,SO-01B
Sony Ericsson,Xperia X10,SonyEricssonX10iv,X10i
Sony Ericsson,Xperia X10,X10a,X10a
Sony Ericsson,Xperia X10,X10i,X10i
Sony Ericsson,Xperia X10 Mini,E10i,E10i
Sony Ericsson,Xperia X10 Mini,SonyEricssonE10i,E10i
Sony Ericsson,Xperia X10 Mini Pro,U20i,U20i
Sony Ericsson,Xperia X10 mini,SonyEricssonE10a,E10a
Sony Ericsson,Xperia X10 mini pro,SonyEricssonU20a,U20a
Sony Ericsson,Xperia X8,E15i,E15i
Sony Ericsson,Xperia Z,SO-02E,SO-02E
Sony Ericsson,Xperia Z Ultra,C6806,C6806
Sony Ericsson,Xperia Z1,C6903,C6903
Sony Ericsson,Xperia Z1,C6906,C6906
Sony Ericsson,Xperia Z1,C6943,C6943
Sony Ericsson,Xperia acro HD,IS12S,IS12S
Sony Ericsson,Xperia acro S,LT26w,LT26w
Sony Ericsson,Xperia active,ST17i,ST17i
Sony Ericsson,Xperia arc,LT15a,LT15a
Sony Ericsson,Xperia arc,LT15i,LT15i
Sony Ericsson,Xperia arc S,LT18a,LT18a
Sony Ericsson,Xperia arc S,LT18i,LT18i
Sony Ericsson,Xperia go,ST27i,ST27i
Sony Ericsson,Xperia ion,LT28at,LT28at
Sony Ericsson,Xperia ion,LT28h,LT28h
Sony Ericsson,Xperia ion,LT28i,LT28i
Sony Ericsson,Xperia live,WT19a,WT19a
Sony Ericsson,Xperia mini,S51SE,S51SE
Sony Ericsson,Xperia mini,ST15a,ST15a
Sony Ericsson,Xperia mini,ST15i,ST15i
Sony Ericsson,Xperia mini pro,SK17a,SK17a
Sony Ericsson,Xperia mini pro,SK17i,SK17i
Sony Ericsson,Xperia miro,ST23i,ST23i
Sony Ericsson,Xperia neo,MT15a,MT15a
Sony Ericsson,Xperia neo,MT15i,MT15i
Sony Ericsson,Xperia neo L,MT25i,MT25i
Sony Ericsson,Xperia neo V,MT11a,MT11a
Sony Ericsson,Xperia neo V,MT11i,MT11i
Sony Ericsson,Xperia pro,MK16a,MK16a
Sony Ericsson,Xperia pro,MK16i,MK16i
Sony Ericsson,Xperia ray,SO-03C,SO-03C
Sony Ericsson,Xperia ray,ST18a,ST18a
Sony Ericsson,Xperia ray,ST18i,ST18i
Sony Ericsson,Xperia sola,MT27i,MT27i
Sony Ericsson,Xperia tipo,ST21i,ST21i
Sony Ericsson,Xperia tipo dual,ST21i2,ST21i2
Sophix_Digix,TAB-750_G,TAB-750_G,TAB-750_G
Sourcing Creation,Connect 451,Connect451,Connect 451
Sourcing Creation,Connect 504,Q9,Connect504
Sourcing Creation,Connect502,Connect502,Connect502
Sourcing Creation,Connect502,MT502,Connect502
Sourcing Creation,Connect551,Connect551,Connect551
Sourcing Creation,Key\'TAB 1001,MB979T9,Smarttab_9701
Sourcing Creation,ST1003S,T1882R,Smart_TAB_1003s
Sourcing Creation,Smart TAB 1005,M16Q1C,SmartTab1005
Sourcing Creation,Smart Tab 1004XS,SmartTab_1004_XS,SmartTab_1004_XS
Sourcing Creation,Smart\' Tab 1006,M16Q1A,SmartTab1006
Sourcing Creation,SmartTab_8004,T814,SmartTab_8004
Sourcing Creation,Web\'Pad_1002_02,Webpad_1002_02,Webpad_1002_02
Sourcing Creation,Wooze I 5,Wooze_I5,Wooze_I5
Sourcing Creation,Wooze I 5.5 Gris,Wooze_I55,Wooze_I55
Sourcing Creation,WoozeI45,WoozeI45,WoozeI45
Sourcing Creation,sp401,sp401,sp401
Sourcing Creation,webpad_7005,MB709Q5,Webpad_7005
Southern Telecom,A1000/P1003/P1010,A1000,A1000/P1003/P1010
Southern Telecom,A400,A400,A400
Southern Telecom,A5,A5,A5
Southern Telecom,A500,Polaroid_Phone,a500
Southern Telecom,A600,A600,A600
Southern Telecom,Emerson EM756,EM756,EM756
Southern Telecom,M10,ST1009,M10
Southern Telecom,M10,ST1009,M10/Q1010
Southern Telecom,M11H/Q1100,M11H,M11H/Q1100
Southern Telecom,Nook Tablet 7\xe2\x80\x9d,st16c7bnn,BNTV450
Southern Telecom,P709/P716,P709,P709/P716
Southern Telecom,P909,P909,P909
Southern Telecom,Polaroid L10/P1000,L10,L10
Southern Telecom,Polaroid M11,M11,M11
Southern Telecom,Polaroid P700/A700,P700,P700/A700
Southern Telecom,Polaroid P902/A900,P902,P902/A900
Southern Telecom,Polaroid Power P600,P600,P600
Southern Telecom,Polaroid Snap S50,S50,S50
Southern Telecom,Polaroid Snap S55,S55,S55
Southern Telecom,Polaroid Snap S60,S60,S60
Southern Telecom,ST1009,ST1009,ST1009
Southern Telecom,ST13,ST13,ST13
Southern Telecom,ST706,P709,ST706
Southern Telecom,Smartab ST10,ST10,ST10/ST10x
Southern Telecom,Smartab ST7,ST7,ST7/ST7x
Southern Telecom,Streamachine,X13,X13
Southern Telecom,a4,a4,a4
SpectraPrecision,Spectra Ranger 5,workhorse,Ranger5
Spectralink,PIVOT 8741/8753,thor_6dq,8741
Spectralink,PIVOT 8741/8753,thor_6dq,8742
Spectralink,PIVOT 8741/8753,thor_6dq,8753
Spectralink,Spectralink 8744,thor_6dq,8744
Spice,Dream Uno,Mi-498_sprout,Spice Mi-498
Spice,Dream Uno,Mi-498_sprout,Spice Mi-498H
Spice,Smart Flo Mi-449,SpiceMi449,SpiceMi-449
Spice,Smart Flo Mi-449,hongyu72_wet_jb3,SpiceMi-449
Spice,Stellar Mi-438,Spice,MI-438
Spice,Stellar Mi-506,SpiceMi506,Spice Mi-506
Spice,Victor5,Spice,Xlife-Victor5
Spice,Xlife-441Q,Spice,Xlife-415
Spice,Xlife-441Q,Spice,Xlife-441Q
Spice,Xlife-450Q,Spice,Xlife-450Q
Spice,Xlife-514Q,Spice,Xlife-514Q
Spice,Xlife-M44Q,Spice,Xlife-M44Q
Spice,Xlife-Proton 5 pro,Spice,Xlife-Proton5 Pro
Sprint,AQT100,NKJ_AQT100,AQT100
Sprint,HTC Bolt,htc_acawhl,2PYB2
Sprint,Slate 8 Tablet,NKS_AQT80,AQT80
Storex,eZeeTab10D12-S,eZeeTab10D12-S,eZeeTab10D12-S
Storex,eZeeTab7D15-M,eZeeTab7D15-M,eZeeTab7D15-M
Stream,B1,B1,B1
Stream,B2s,B2s,B2s
Stream,FIXION,HS8937QC,FIXION
Stream,Iron Pro,IRON_Pro,IRON Pro
Stream,PERLA,PERLA,PERLA
Sts-tottori,TAB-A03,TAB-A03,TAB-A03-SD
Stylus,AT703,AT703,AT703
Stylus,FUNDA,ETAB_I1041G,ETAB I1041G
Stylus,FUNDA,ETAB_I7041G,ETAB_I7041G
Stylus,Stylus IFS100,IFS100,IFS100
Sugar,Sugar,s9121,SUGAR
Sumitomo Electric Industries,ST4173,ST4173,ST4173
Sumitomo Electric Networks,,dhe1100,Hikari-iFrame/WDPF-703SE
Symphony,H300,H300,H300
Symphony,H400,H400,H400
Symphony,H58,H58,H58
Symphony,P6 PRO,P6_PRO,P6 PRO
Symphony,Roar A50,Roar_A50_sprout,Roar_A50
Symphony,SYMPHONY R100,R100,Symphony R100
Symphony,SYMPHONY R20,R20,R20
Symphony,SYMPHONY V34,V34,V34
Symphony,SYMPHONY V75,V75,V75
Symphony,SYMPHONY ZVIII,ZVIII,ZVIII
Symphony,SYMPHONY i10,i10,i10
Symphony,Symphony P7 Pro,P7_PRO,Symphony P7 PRO
Symphony,Symphony_P7,Symphony_P7,P7
Symphony,V100,V100,V100
Symphony,V110,V110,V110
Symphony,V65,V65,V65
Symphony,V85,V85,V85
Symphony,ZVII,ZVII,ZVII
Symphony,i20,i20,i20
Symphony,i25,Symphonyi25,i25
Symphony,i50,i50,i50
T-Mobile,Telekom_Puls,T-Tab,Telekom Puls
TA71CA5_JP,"JP SA COUTO, S.A. _MG070A2T",TA71CA5_1,TA71CA5
TAG Heuer,TAG Heuer Connected,glacier,TAG Heuer
TCL,L55E6700UDS,movo_la,movo_la
TCL,LE50UHDE5692G,movo,movo
TCT (Alcatel),,A556C,A556C
TCT (Alcatel),,A919_gsm,TCL A919
TCT (Alcatel),,ASB-D_T918,ASB-D T918
TCT (Alcatel),,B-GriffinPlus_TD,ASB-D T918
TCT (Alcatel),,BASE_Varia_gsm,BASE_Varia
TCT (Alcatel),,E928_TD,TCL E928
TCT (Alcatel),,Griffin_TD,TCL E928
TCT (Alcatel),,MOVE_gsm,MOVE
TCT (Alcatel),,MTC-962_gsm,MTC-962
TCT (Alcatel),,Martini,one touch 906
TCT (Alcatel),,MegaFon_SP-A10,MegaFon_SP-A10
TCT (Alcatel),,ONE_TOUCH_928D_gsm,ALCATEL ONE TOUCH 928D
TCT (Alcatel),,ONE_TOUCH_983A_gsm,ALCATEL_one_touch_983A
TCT (Alcatel),,ONE_TOUCH_983M_gsm,ONE TOUCH 983M
TCT (Alcatel),,OP070,OP070
TCT (Alcatel),,OT-906,ALCATEL_one_touch_906
TCT (Alcatel),,OT-906,ALCATEL_one_touch_906Y
TCT (Alcatel),,OT-913D,ALCATEL_one_touch_913D
TCT (Alcatel),,OT-976,ALCATEL_one_touch_976
TCT (Alcatel),,OT-978,ALCATEL_one_touch_978
TCT (Alcatel),,OT-979,ALCATEL_one_touch_979
TCT (Alcatel),,OT-979,ALCATEL_one_touch_979_HelloKitty
TCT (Alcatel),,OT-980A_gsm,Alcatel OT-980A
TCT (Alcatel),,OT-980_gsm,Alcatel OT-980
TCT (Alcatel),,OT-980_gsm,Alcatel OT-980A
TCT (Alcatel),,OT-980_gsm,Alcatel OT-981A
TCT (Alcatel),,OT-981A_gsm,Alcatel OT-981A
TCT (Alcatel),,OT-981_gsm,Alcatel OT-981A
TCT (Alcatel),,OT_918_gsm,ALCATEL OT 918
TCT (Alcatel),,OT_919_HelloKitty_gsm,ALCATEL OT 919 HelloKitty
TCT (Alcatel),,OT_919_gsm,ALCATEL OT 919
TCT (Alcatel),,OT_990M_gsm,ALCATEL_OT_990M
TCT (Alcatel),,RASPG3201_umts,RASPG3201
TCT (Alcatel),,RPSPG3201_umts,RPSPG3201
TCT (Alcatel),,SmartIII4,Vodafone 975N
TCT (Alcatel),,T20,one touch T20
TCT (Alcatel),,T60,onetouch T60
TCT (Alcatel),,TCL-A909_A909_gsm,TCL A909
TCT (Alcatel),,TCL-S806,TCL-S806
TCT (Alcatel),,TCL_890D_gsm,TCL A890 2SIM
TCT (Alcatel),,TCL_A510,TCL A510
TCT (Alcatel),,TCL_A510,TCL_A510
TCT (Alcatel),,TCL_A919_umts,TCL A919
TCT (Alcatel),,TCL_A919_umts,TCL_W969
TCT (Alcatel),,TCL_A966_gsm,TCL A966
TCT (Alcatel),,TCL_A968,TCL A968
TCT (Alcatel),,TCL_A980_gsm,TCL A980
TCT (Alcatel),,TCL_A986_gsm,TCL A986
TCT (Alcatel),,TCL_A988_gsm,TCL_A988
TCT (Alcatel),,TCL_A998_gsm,TCL A998
TCT (Alcatel),,TCL_C990_Plus_cdma,TCL C990+
TCT (Alcatel),,TCL_D515_cdma,TCL D515
TCT (Alcatel),,TCL_D662_cdma,TCL D662
TCT (Alcatel),,TCL_S800_GSM,TCL S800
TCT (Alcatel),,TCL_W939_gsm,TCL_W939
TCT (Alcatel),,TCL_W969_gsm,TCL W969
TCT (Alcatel),,Vancouver_gsm,Vancouver_Orange
TCT (Alcatel),,mercury,I-L1
TCT (Alcatel),,move_2_gsm,move 2
TCT (Alcatel),,msm7627_ffa,Alcatel OT-980
TCT (Alcatel),,msm7627_ffa,Alcatel OT-980A
TCT (Alcatel),,one_touch_890D_gsm,ALCATEL one touch 890D
TCT (Alcatel),,one_touch_890_gsm,ALCATEL_one_touch_890
TCT (Alcatel),,one_touch_890_gsm,Vip_MiniDroid
TCT (Alcatel),,one_touch_891_gsm,ALCATEL_one_touch_891
TCT (Alcatel),,one_touch_908A_gsm,ALCATEL_one_touch_908A
TCT (Alcatel),,one_touch_908F_gsm,ALCATEL_one_touch_908F
TCT (Alcatel),,one_touch_908F_gsm,ALCATEL_one_touch_908F_Orange
TCT (Alcatel),,one_touch_908F_gsm,Alcatel_one_touch_908F
TCT (Alcatel),,one_touch_908F_gsm,Alcatel_one_touch_908F_Orange
TCT (Alcatel),,one_touch_908M_gsm,ALCATEL_one_touch_908M
TCT (Alcatel),,one_touch_908S_gsm,ALCATEL_one_touch_908S
TCT (Alcatel),,one_touch_908_gsm,ALCATEL ONE TOUCH 908
TCT (Alcatel),,one_touch_909A_gsm,ALCATEL_one_touch_909A
TCT (Alcatel),,one_touch_909B_cdma,ALCATEL_one_touch_909B
TCT (Alcatel),,one_touch_909B_cdma,USCC_ALCATEL_one_touch_909B
TCT (Alcatel),,one_touch_909S_gsm,ALCATEL_one_touch_909S
TCT (Alcatel),,one_touch_910A_gsm,ALCATEL_one_touch_910A
TCT (Alcatel),,one_touch_910_gsm,ALCATEL_one_touch_910
TCT (Alcatel),,one_touch_916A_gsm,ALCATEL ONE TOUCH 916A
TCT (Alcatel),,one_touch_916D_gsm,ALCATEL ONE TOUCH 916D
TCT (Alcatel),,one_touch_916_gsm,ALCATEL ONE TOUCH 916
TCT (Alcatel),,one_touch_918M_gsm,ALCATEL_ONE_TOUCH_918M
TCT (Alcatel),,one_touch_918M_umts,ALCATEL_one_touch_918M
TCT (Alcatel),,one_touch_918N_umts,ALCATEL_one_touch_918N
TCT (Alcatel),,one_touch_918_gsm,ALCATEL ONE TOUCH 918
TCT (Alcatel),,one_touch_985_gsm,ALCATEL ONE TOUCH 985
TCT (Alcatel),,one_touch_985_gsm,Telenor Smart
TCT (Alcatel),,one_touch_988_cdma,ALCATEL_one_touch_988
TCT (Alcatel),,one_touch_988_cdma,USCC_ALCATEL_one_touch_988
TCT (Alcatel),,one_touch_990A_gsm,ALCATEL ONE TOUCH 990A
TCT (Alcatel),,one_touch_990A_gsm,ALCATEL_one_touch_990A
TCT (Alcatel),,one_touch_990C_cdma,ALCATEL one touch 990C
TCT (Alcatel),,one_touch_990_gsm,ALCATEL ONE TOUCH 990
TCT (Alcatel),,one_touch_990_gsm,Alcatel one touch 990 Orange
TCT (Alcatel),,one_touch_990_gsm,Telenor_OneTouch
TCT (Alcatel),,one_touch_991S_gsm,ALCATEL ONE TOUCH 991S
TCT (Alcatel),,one_touch_993D_gsm,ALCATEL ONE TOUCH 993D
TCT (Alcatel),,one_touch_995A_gsm,ALCATEL_one_touch_995A
TCT (Alcatel),,one_touch_995C_cdma,one touch 995C+
TCT (Alcatel),,one_touch_996_gsm,Orange_infinity_996
TCT (Alcatel),\t ALCATEL ONETOUCH PIXI 3 (3.5),PIXI3_35,SoshPhone_mini
TCT (Alcatel),\t ALCATEL ONETOUCH PIXI 3 (4.5),PIXI3_45_4G,5017X
TCT (Alcatel),4013M,Pixi3-4,4013M
TCT (Alcatel),4014A,Pixi3-4,4014A
TCT (Alcatel),4014M,Pixi3-4,4014M
TCT (Alcatel),4024X,PLAY_P1,4024X
TCT (Alcatel),4055A,U3,4055A
TCT (Alcatel),4055I,U3,4055I
TCT (Alcatel),4055J,U3,4055J
TCT (Alcatel),4055Q,U3,4055Q
TCT (Alcatel),4055T,U3,4055T
TCT (Alcatel),4055U,U3,4055U
TCT (Alcatel),4060W,Pixi445,4060W
TCT (Alcatel),4114E,Pixi3-4,4114E
TCT (Alcatel),5017B,Pixi3454GSPR,5017B
TCT (Alcatel),5023E,Pixi4PlusPower,5023E
TCT (Alcatel),5023F,Pixi4PlusPower,5023F
TCT (Alcatel),5027B,Pixi445SPR,5027B
TCT (Alcatel),5038D,SOUL45_GSM,5038D
TCT (Alcatel),5042T,ALTO45TMO,5042T
TCT (Alcatel),5051,POP45,5051
TCT (Alcatel),5051A,POP45,5051A
TCT (Alcatel),5051D,POP45,5051D
TCT (Alcatel),5051J,POP45,5051J
TCT (Alcatel),5051M,POP45,5051M
TCT (Alcatel),5051T,POP45,5051T
TCT (Alcatel),5051X,POP45,5051X
TCT (Alcatel),5054A,Pop355,5054A
TCT (Alcatel),5054D,Pop355,5054D
TCT (Alcatel),5054S,Pop355,5054S
TCT (Alcatel),5054T,Pop355,5054T
TCT (Alcatel),5054W,Pop355,5054W
TCT (Alcatel),5054X,Pop355,5054X
TCT (Alcatel),5056,POP455C,5056
TCT (Alcatel),5056A,POP455C,5056A
TCT (Alcatel),5056D,POP455C,5056D
TCT (Alcatel),5056E,POP455C,5056E
TCT (Alcatel),5056E,POP455C,5056M
TCT (Alcatel),5056G,POP455C,5056G
TCT (Alcatel),5056N,POP455C,5056N
TCT (Alcatel),5056T,POP455C,5056T
TCT (Alcatel),5056U,POP455C,5056U
TCT (Alcatel),5056W,POP455C,5056W
TCT (Alcatel),5056X,POP455C,5056X
TCT (Alcatel),5065A,Pop35,5065A
TCT (Alcatel),5065D,Pop35,5065D
TCT (Alcatel),5065N,Pop35,5065N
TCT (Alcatel),5065W,Pop35,5065W
TCT (Alcatel),5065X,Pop35,5065X
TCT (Alcatel),5070D,P3-5_4G,5070D
TCT (Alcatel),5080A,shine_lite,5080A
TCT (Alcatel),5080F,shine_lite,5080F
TCT (Alcatel),5080Q,shine_lite,5080Q
TCT (Alcatel),5080U,shine_lite,5080U
TCT (Alcatel),5080U,shine_lite,ALCATEL_5080U
